"is_spam","post_text"
False,"Balai Riset Perikanan Budidaya Air Payau dan Penyuluhan Perikanan (BRPBAPPP) Maros bekerja sama dengan Balai Besar Pelatihan Pertanian (BBPP) Batangkaluku melaksanakan Pelatihan Pengelolaan Sawah. https://t.co/hYkA1bX3BQ"
False,"Selain itu, turut dibahas pula rencana pemasangan alat Garmin pada kapal perikanan sebagai dukungan terhadap penerapan program penangkapan ikan terukur. https://t.co/bBxD2h3ASZ"
False,"Seluruh pegawai Balai Perikanan Budidaya Air Payau (BPBAP) Ujung Batee mengikuti apel pagi yang dilaksanakan di Auditorium Malahayati.

Apel pagi ini dipimpin langsung oleh Kepala BPBAP Ujung Batee, Bapak Wawan C. Ashuri, S.Pi., M.Pi. https://t.co/l3FQqwgNao"
False,"Rp15 Miliar Digelontorkan Bangun Kampung Nelayan Merah Putih Lamsel https://t.co/HqdZv4X8jN"
False,"Melalui kolaborasi ini, diharapkan gaung program swasembada garam semakin meluas serta menumbuhkan kebanggaan masyarakat terhadap potensi garam dalam negeri.
 
#SahabatBahari 
@kkpgoid
#25TahunKKP
#KKPGOID
#MENTERIKKP
#SAKTIWAHYUTRENGGONO
#PanganBiru
#2025KKPRiseTogether"
True,"#sahabatbahari 
Pengelola BMN menempelkan Pengumuman Lelang BMN yang berupa Alat Berat di kawasan PPN Pekalongan, pada Jumat (3/10).

Adapun alat berat yang akan dilelang antara lain: 1 paket besi tua/scrap berupa 1 unit crawler excavator dan 1 unit forklift; dan 1 paket tua/scrap berupa 1 unit sweeper rotary dan 1 unit tongkang bermotor. 

#HUT26KKP #2025KKPRiseTogether #PanganBiru #DJPTDisplin #DJPTBerdedikasi #DJPTBerprestasi #ppnpekalongankamibisa"
True,"SELAMAT HARI BATIK NASIONAL 2025
02 Oktober 2025

“Bangga pakai batik,Bangga Jadi Indonesia”

#panganbiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #ppnkwandangmilenial"
True,"Hai #SahabatBahari,
Senin (13/10) Badan Mutu KKP Kupang melaksanakan kegiatan Apel Pagi Bersama. Kegiatan apel pagi diikuti oleh seluruh pegawai yang dipimpin oleh Kepala UPT, Ridwan, S.St.Pi.
Dalam arahannya Kepala UPT menyampaikan terkait adanya kunjungan dari Inspektorat Jenderal KKP di Kupang, setiap bidang fokus pada target capaian kinerjanya masing-masing dan pelaksanaan kegiatan penghapusan akan dilaksanakan pada tanggal 14 Oktober 2025 agar dokumennya disiapkan serta selalu menjaga kedisiplinan dan kesehatan. Apel pagi berlangsung dengan penuh khidmat.

#PanganBiru
#25TahunKKP
#SailBeyondWithBlueEconomy
#2024KKPBeyond
#EkonomiBiru
#MenteriKKP
#KKPGOID
#SaktiWahyuTrenggono"
False,"#Sahabat Bahari, Program revitalisasi tambak untuk mendukung swasembada pangan dan ekonomi pesisir kembali direalisasikan nih oleh KKP. Kali ini, giliran para camat dan kepala desa dari Kabupaten Bekasi, Karawang, Subang, dan Indramayu yang diajak duduk bareng dalam Sosialisasi Lanjutan Revitalisasi Tambak di Provinsi Jawa Barat.

Respon daerah? Positif banget. Kepala dinas, camat, dan kades siap jadi motor penggerak di wilayah masing-masing. Karena bangun tambak masa depan, butuh gerak bersama.

So ikuti terus ya update-nya!
#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID  #RevitalisasiTambakPantura  #NilaSalin"
False,"Bupati Anambas Aneng Dukung Kehadiran Kampung Nelayan Merah Putih https://t.co/VDcA9awyf8 lewat @WartaKepri.co.id"
False,"Hai #SahabatBahari,
UPT Badan Mutu KKP Ternate tetap memberikan layanan kepada pelaku usaha di hari libur.
Komitmen ini merupakan upaya kami untuk menjaga mutu layanan dan memastikan pelayanan publik bagi pelaku usaha tetap berjalan secara optimal dan berkesinambungan
#panganbiru
#2025kkprisetogether
#ekonomibiru
#kkpgoid"
False,"Selain itu, program kampung nelayan merah putih juga menjadi prioritas dengan target pembangunan 100 desa nelayan pada tahun 2025. Melalui program ini, penyerapan tenaga kerja diharapkan terus meningkat seiring dengan peningkatan jumlah kampung nelayan."
False,"#SahabatBahari, pembangunan Kampung Nelayan Merah Putih (KNMP) di Desa Seraya Timur, Karangasem, Bali telah dimulai! 

Direktur Jenderal Perikanan Tangkap Lotharia Latif, didampingi Staf Ahli Menteri Kelautan dan Perikanan Bidang Ekonomi dan Sosial Budaya Trian Yunanda, meninjau langsung progres konstruksi di lapangan, Selasa (7/10).
KNMP ini diharapkan mampu meningkatkan kesejahteraan 425 nelayan lokal, dengan proyeksi kenaikan pendapatan hingga 75%, dari Rp2 juta menjadi Rp3,5 juta per bulan.

Turut hadir Bupati Karangasem, Sekda Karangasem, Kepala DKP Provinsi Bali, dan Direktur Pemberdayaan dan Perlindungan Nelayan.

Bersama, kita bangun kampung nelayan yang tangguh, sejahtera, dan berdaya saing!

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi"
False,"#sunset #senja #tambakgaram #fyp #jeneponto"
False,"Selamat atas dilantiknya 11 pegawai PPPK PPN Brondong pada Pelantikan PPPK Kementerian Kelautan dan Perikanan Tahun 2025!

Semoga amanah baru ini menjadi langkah awal dalam meningkatkan kinerja, profesionalisme, serta pelayanan terbaik bagi masyarakat perikanan dan kelautan.

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas
#SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur
#DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi
#ZI_WBK_WBBM #PPNBrondongBerMoral"
False,"#SailBeyondWithBlueEconomy
#2024KKPBeyond
#EkonomiBiru
#MenteriKKP
#KKPGOID
#SaktiWahyuTrenggono
#Jayapura
#risetogether"
True,"🇮🇩 Selamat Hari Tentara Nasional Indonesia! 💪

Teruslah menjadi kebanggaan bangsa! 🇮🇩❤️

#HUTTNI #TNIKe80 #EkonomiBiru #2025KKPRiseTogether #DitjenPenataanRuangLaut https://t.co/3H8GCA4e4A"
False,"Geomarine Conservation Camp 2025,
Melalui Geomarine Conservation Camp, kami belajar langsung dari alam: mengenal mangrove, memahami karang, dan mencintai laut dengan tindakan. 🌊
Karena menjaga laut berarti menjaga kehidupan. 🌏
#geoparkrinjani #GeomarineConservationCamp #KonservasiLaut"
True,"Evropski velikan sa rekordnim budžetom

https://t.co/iVrDJMg0uW

#EuroLeague #kkcz #kkp"
True,"Event Budaya dan Bahari Tanah Merah menghadirkan pengalaman wisata yang berbeda.

Bukan sekadar menikmati panorama pantai dua warna yang memukau, tapi juga menyelami kekayaan budaya masyarakat pesisir yang hidup berdampingan dengan laut.

✨🌴💚💦🐠🌊👨‍❤️‍💋‍👨🤴🏾

foto: @savo_onca 

#BudayaBahariJayapura #PantaiAmai #Depapre #Jayapura #WisataPapua #Ekowisata #FestivalBudaya #KonservasiLaut #JagaLaut #VisitJayapura #WonderfulPapua #GerbangWisataPapua"
False,"Duyung merupakan hewan yang pemalu. Namun di Alor, seekor duyung yang diberi nama mawardi ini bersahabat dengan nelayan yg bernama pak One. Pak one ini rupanya punya kemampuan memanggil  duyung. Berikut video penampakan mawardi di alor

Video by @diestaulya via @ditkkhl dan @jktinfo
#DuyungmeLamun #OurOcean #DJPRLkeren #saveourocean #saveourseas #savethedugong #lautkita #konservasilaut #marineconservation #duyung #alorntt #kalabahi"
True,"Pelabuhan Perikanan Samudera Belawan mengucapkan Selamat Hari Batik Nasional 2025! Mari Menghargai Batik Sebagai Hasil Karya Anak Bangsa dan Warisan Budaya yang Harus Dilestarikan.

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #Mauliate #PPSBelawanKOMPAK"
False,"15/9 - Kepala Pelabuhan Perikanan Samudera Kendari bersama tim hari ini melakukan audiensi dengan Gubernur Sulawesi Tenggara di Kantor Gubernur. Agenda tersebut membahas program prioritas Presiden Republik Indonesia melalui Kementerian Kelautan dan Perikanan, yaitu Kampung Nelayan Merah Putih.

Turut hadir dalam pertemuan ini, Kepala Dinas Kelautan dan Perikanan Provinsi Sulawesi Tenggara serta Kepala Dinas Perumahan dan Kawasan Permukiman Provinsi Sulawesi Tenggara. Kehadiran kedua dinas tersebut menegaskan dukungan penuh Pemerintah Provinsi Sulawesi Tenggara dalam menyukseskan program ini melalui kolaborasi lintas sektor.

Provinsi Sulawesi Tenggara menjadi salah satu daerah yang dipercaya untuk membangun Kampung Nelayan Merah Putih di 5 kabupaten. Program ini tidak hanya menghadirkan sarana hunian layak bagi nelayan, tetapi juga mendorong peningkatan ekonomi pesisir, menciptakan lapangan kerja baru, memperkuat ketahanan pangan laut, serta memperbaiki kualitas lingkungan kawasan pesisir.

Dengan hadirnya Kampung Nelayan Merah Putih, diharapkan nelayan Sulawesi Tenggara semakin sejahtera, daerah pesisir lebih tertata, dan daya saing Provinsi Sulawesi Tenggara semakin kuat dalam mewujudkan pembangunan ekonomi biru menuju Indonesia Emas. 🌟

EKONOMI BIRU UNTUK INDONESIA EMAS🇲🇨
PPS KENDARI LUAR BIASA!
SOSOITO!

#PanganBiru #25TahunKKP #SailBeyondWithBlueEconomy #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #MenteriKKP #KKPGOID #SaktiWahyuTrenggono #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #PenangkapanIkanTerukur #ppskendariluarbiasa #kampungnelayanmerahputih"
False,"KAMPUNG NELAYAN MERAH PUTIH
Saat nelayan berdaulat, pembudidaya sejahtera dan pesisir kuat. Indonesia akan berdiri lebih tegak

#kkp #kampungnelayanmerahputih #biak #papua #nelayansejahtera https://t.co/KCpdZ03gN5"
False,"Inspeksi ini dilakukan untuk memastikan proses penanganan ikan di kapal tetap memenuhi standar mutu dan higienitas. ✅🐟

#PanganBiru
#2025KKPRiseTogether
#EkonomiBiruUntukIndonesiaEmas
#SaktiWahyuTrenggono
#KKPGOID
#BadanMutuKKPYogyakarta
#CPIBKapal
#MutuPerikanan"
True,"#SahabatBahari Yuk tambah ilmu bareng di QnA edisi bulan September dengan tema organoleptik, Jam 9 disiarkan langsung hanya di YouTube BUSPM yaa😍 https://t.co/jesZjwtXBB"
False,"#PenyuluhPerikanan Kota Medan Ono Lawe Sibagariang, Mhd. Fauzi Faruza dan Rizky Situmorang, mendampingi penyaluran bantuan benih nila sebanyak 60 ribu ekor dari Dinas Ketahanan Pangan, Pertanian dan Perikanan Kota Medan, melalui UPT. BBI Kota Medan ke Pokdakan Suka Karya IV, Suka Karya VI dan Suka Karya X dari Kelurahan Belawan Sicanang, pada Kamis (2/10)
.
.
📽️ created and editted by @fauzifaruza

#GiatLuhkanSatminkalMedan
#AksiPenyuluhPerikanan
#PenyuluhPerikanan
#LuhkanMedan
#KotaMedan 
#AksesBantuanPemerintah
#Pendataanproduksi
#TransformasiPenyuluhPerikanan
#KonselingPerikanan #EkonomiBiru 
#IndonesiaEmas
#JurnalLuhkanMedan"
False,"Tambak garam godo, woha, NTB# #tambakgaram #bima #godo #garam #viral "
True,"Salam Solutif! 
#2025KKPrisetogether #KKPGOID #DJPTBerdedikasi #DJPTDisiplin #DJPTPrestasi #PRIGISOLUTIF #ZIWBK #banggamelayanibangsa #panganbiru https://t.co/ZeDEQ8rucP"
False,"My Blue Journey bersama @maritimmuda.id

Sebuah awal perjalanan yang sangat menyenangkan dimana saya mendapatkan banyak pelajaran berharga serta pengalaman yang luar biasa.

Hari pertama dalam rangkaian Pemilihan Duta Ekonomi Biru Indonesia 2022 berlalu dengan sangat menyenangkan Pasar ikan Modern Muara Baru, Cold Stroge pada sesi pertama kami mendapatkan banyak pelajaran terutama pengelolaan pasar modern yang berbasis Blue Economy, lalu dilanjutkan ke Museum Bahari Jakarta,  kami belajar mengenai kebaharian yang menjadi kunjungan informatif bagi kami para finalis, Lalu rangkaian hari pertama ditutup dengan kunjungan ke Pangkalan PPLP Kelas 1 Tanjung Priok.

Tak sabar rasanya menunggu kegiatan esok hari! Jadi pantau terus My Blue Journey bersama @maritimmuda.id dalam menyuarakan dan mengenalkan Blue Economy kepada seluruh lapisan masyarakat agar Indonesia dapat menjadi Poros Maritim Dunia yang Hebat!

#maritimmuda #ekonomibiru #blueeconomy #dutaekonomibiruindonesia2022 #indonesia #maritimmudanusantara #maritim"
False,"Manisnyooo #kelautan #kkp #fyp #perikanan #viral "
False,"Bubaran acara Monas lanjut ke Jatinegara. Lapeer😁

#saktiwahyutrenggono
#panganbiru
#2025KKPrisetogether
#ekonomibiruuntukIndonesiaemas"
False,"Serang, 1 Oktober 2025 – Politeknik Ahli Usaha Perikanan (AUP) Kampus Serang menyelenggarakan upacara dalam rangka memperingati Hari Kesaktian Pancasila.

Kegiatan ini berlangsung di lapangan upacara kampus dan dihadiri oleh para taruna/i, dosen, serta tenaga kependidikan. Upacara peringatan Hari Kesaktian Pancasila dilaksanakan bertujuan agar bangsa Indonesia mengingat dan mencegah terulangnya kembali peristiwa pada malam 30 September 1965, yang dikenal sebagai Gerakan 30 September atau G30S. Setelah peristiwa tragis ini, pemerintah Indonesia di bawah pimpinan Presiden Soeharto melaksanakan penumpasan terhadap PKI dan para pendukungnya. Pada tanggal 1 Oktober 1965, Indonesia berhasil memulihkan kembali kendali atas negara dan mempertahankan Pancasila sebagai ideologi negara.

 
@politeknikaup
@swtrenggono
@inradiarta
@aris_widagdo 

#26TahunKKP #SailBeyondWithBlueEconomy #EkonomiBiru #MenteriKKP #SaktiWahyuTrenggono #SDMKP #SDMUnggul #BPPSDMINFINITY #kesaktianpancasila"
True,"#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #BRBIH #IkanHiasIndonesia #CapunganBanggai #BanggaiCardinalFish #Pterapogonkauderni #Sabtu #KisahIkanHias"
True,"Sebagai penutup apel dilaksanakan perkenalan Syahbandar PPS Bungus yang baru, yaitu Bapak Yulian Toni.
#PanganBiru #2025KKPRiseTogether #PenangkapanIkanTerukur #EkonomiBiru #PPSBungusRANCAK"
False,"Saturday Night KNMP Trivia Alert!  Can you guess the genius architect behind the iconic Mausoleum at Kwame Nkrumah Memorial Park and the year it was built?🤔 Share your answers below and like this post if you know the answer🔥🇬🇭.Follow @knmpgovgh for more!#VisitKNMP #GhanaTourism https://t.co/koSY4OK6zK"
True,"""Berbagai kebijakan strategis, mulai dari swasembada pangan, peningkatan sarana dan prasarana, perjanjian kemitraan ekonomi, kerja sama dibidang ekonomi digital, serta pembentukan koperasi desa gencar dilakukan demi meningkatkan pertumbuhan ekonomi nasional dan meningkatkan kesejahteraan masyarakat"" #SwasembadaPangan #EkonomiDigital #IndonesiaMaju #RevitalisasiTambak #EkonomiSehatIndonesiaMelesat"
True,"Ada informasi terupdate apa yaa? Simak selengkapnya di KKP News edisi September ini yuk. Stay tuned ✨

https://t.co/lPblipMwNO

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #HUT26KKP #KKPNews"
False,"Setelah sukses jadi tambak percontohan seluas 84 hektar dengan produktivitas tembus 80 ton/ha/siklus, kini BINS Karawang lagi disiapkan buat pembangunan tahap ke-2 loh Sahabat Bahari! Pembangunan tersebut akan dilakukan di lahan seluas 230 hektar untuk pembesaran, dan 36 hektar untuk pembenihan dengan target volune produksi 11.155 ton per tahun! Tentunya semua ini adalah bagian dari program Revitalisasi Tambak Pantura di Jawa Barat untuk wujudkan swasembada pangan dan penuhi kebutuhan protein ikan nasional. Wah makin ga sabar deh! #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID  #RevitalisasiTambakPantura "
False,"Sterling Brown je preksinoć ubacio 20 poena protiv Olimpije, što mu je bila 7. utakmica u dresu Partizana sa 20+ poena u Evroligi. Za poređenje, Kevin Punter je tokom dve sezone igranja Evrolige u Partizanu, zabeležio 14 takvih mečeva. Može li Brown da nadmaši Punterov učinak do kraja sezone?

#kkp #euroleague"
False,"Hai #SahabatBahari

BKKPN Kupang melalui Satker Biak melaksanakan kegiatan Pemantauan Aktivitas Pemanfaatan Kawasan Konservasi Kep. Padaido guna mengidentifikasi kesesuaian aktivitas pemanfaatan terhadap peruntukan zonasi sekaligus sosialisasi dan penyadartahuan kepada masyarakat

#PemantauanPemanfaatan #KawasanKonservasi #KonservasiNasionalPadaido #BKKPNKupang #DJPK #EkonomiBiru #PanganBiru #KKP"
False,"Interaksi langsung dengan satwa laut seperti penyu mengingatkan kita akan pentingnya menjaga ekosistem alam.
Pantai bukan hanya tempat berlibur, tapi juga ruang edukasi dan refleksi tentang keseimbangan lingkungan.

#KonservasiLaut #PenyuIndonesia #WisataBermakna #AlamIndonesia #Ekowisata #PantaiIndah #JagaLingkungan #SahabatAlam #EcoTourism #NatureReflection #Penyu #kurakura"
True,"Jalan-jalan seru Menteri Trenggono @swtrenggono motoran bareng The Dudas-1 @dudasminusone keliling Pulau Rote masih berlanjut nih #SahabatBahari 🏝️ Setelah kemarin main ke Pantai Mulut Seribu dan sunset-an di salah satu calon Kampung Nelayan Merah Putih (KNMP) di sana, kali ini Menteri Trenggono mengajak The Dudas-1 untuk melihat langsung lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao yang nantikan bakal jadi lumbung garam nasional lho!! Pasti seru banget deh! Tonton selengkapnya di Youtube RANS ENTERTAINMENT yaa #SahabatBahari. Jangan lupa Like, Comment, and Share!😆 #rotendao  #raffiahmad "
True,"pemenuhan persyaratan prosedur operasi standar sanitasi.

Melalui pemenuhan persyaratan tersebut, diharapkan UMKM dapat menghasilkan produk perikanan yang terjamin mutu dan berkualitas baik.

#BPPMHKPMajuBersamaKKP
#PanganBiru
#SailBeyondWithBlueEconomy
#2025kkprisetogether"
True,"Selamat Hari Kesaktian Pancasila 1 Oktober 2025.

#KKPgoid #KKP2025RiseTogether #PanganBiru #EkonomiBiruUntukIndonesiaEmas https://t.co/lTroYFo7GR"
True,"*POLAIRUD POS BKO POLRES BLITAR*

*LAPORAN KEGIATAN PATROLI DIALOGIS / SOSIALISASI DI PERKAMPUNGAN NELAYAN TAMBAKREJO TENTANG PRAKIRAAN CUACA DAN JALUR-JALUR PENANGKAPAN IKAN*

Blitar https://t.co/v4NWppDQLU"
True,"*POLAIRUD POS BKO POLRES BLITAR*

*LAPORAN KEGIATAN PATROLI DIALOGIS / SOSIALISASI DI PERKAMPUNGAN NELAYAN TAMBAKREJO TENTANG ALAT BANTU PENANGKAPAN IKAN DAN KESELAMATAN*blitar https://t.co/a3aNdIptBP"
False,"Hai #SahabatBahari Yuk Simak Cerita Sepekan Dibalik Lensa Humas PPS Bitung Tanggal 22 - 26 September 2025. Mari Jo Torang Ka PPS Bitung 😉
#DJPTDisiplin
#DJPTBerdedikasi
#DJPTBerprestasi
#PenangkapanIkanTerukur
#PanganBiru"
False,"#Repost @kkpgoid Gimana sih wujud nyata kolaborasi pemerintah pusat dan daerah dalam membangun tambak yang efisien, modern, dan berkelanjutan?

Direktorat Jenderal Perikanan Budidaya baru saja menggelar rapat koordinasi bersama para Sekda dan Kepala Dinas Perikanan dari Provinsi Jawa Barat dan Kabupaten Bekasi, Karawang, Subang, dan Indramayu loh.

Nggak cuma itu, para sekda dan kadis juga turun ke lapangan, meninjau BINS Karawang yang jadi percontohan nasional tambak ikan nila salin berbasis kawasan.

Mereka menyaksikan langsung:
✔️ Kolam-kolam ikan nila salin yang produktif
✔️ Fasilitas modern yang digunakan

Inilah contoh konkret revitalisasi tambak tradisional menuju perikanan budidaya yang berkelanjutan. Jadi ngga sabar nih lihat proses pembangunannya!

@bluppbkarawang
 @budidayakkp

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID 
#RevitalisasiTambakPantura #IkanNilaSalin"
False,"Pembangunan akan segera dilaksanakan di Desa Anaiwoi, Kabupaten Kolaka, sebagai wujud nyata dukungan bagi kesejahteraan masyarakat nelayan. ⚓️

🏘️ EKONOMI BIRU UNTUK INDONESIA EMAS🇲🇨PPS KENDARI LUAR BIASA! SOSOITO! #kampungnelayanmerahputih"
False,"@SFVSeiDua Kepala #BPPSDMKP @in_radiarta menegaskan, #SFV bukan sekadar program, tapi langkah nyata membangun masa depan masyarakat pesisir yg lebih sejahtera, mandiri, serta mendukung implementasi #EkonomiBiru

#SetahunBerdampak #PanganBiru #2025KKPRiseTogether #SDMKP #SDMUnggul https://t.co/LHGUpy9JSl"
False,"Holla #TemanKita👋🏻

Direktur Utama Muhammad Hanugroho bersama jajaran melaksanakan Management Walkthrough (MWT) di Precast Plant WSBP Karawang, lalu berlanjut ke Proyek Jalan Tol Jakarta–Cikampek Selatan II dan Budi Daya Ikan Nila Salin Karawang✨

#KegiatanKita https://t.co/HTJhsIAAlP"
False,"Tiga Desa di Pesisir Muna Barat Diusul Jadi Kampung Nelayan Merah Putih
https://t.co/8Kmy4CAzmk"
False,"Dirgahayu Hari Kesaktian Pancasila! Bersatu, berdaulat, dan berkeadilan untuk Indonesia tercinta.  #harikesaktianpancasila #kkpgoid #menterisaktiwahyutrenggono #EkonomiBiruUntukIndonesiaEmas"
False,"lahh baru tau menteri kkp anak ti"
False,"Hai #SahabatBahari, masih ingat dong sama Tambak Budi Daya Ikan Nila Salin (BINS) di BLUPPB Karawang @bluppbkarawang ini. Hasil produksi budi daya nila salin ini nantinya juga akan menjadi pendukung program Makan Bergizi Gratis lho. 

Nah, karena sudah memasuki siklus baru, Tambak BINS Karawang mau tebar benih lagi nih. Nantikan keseruan tebar benih ikan nila salin, besok Senin, 2 Desember 2024 hanya di Media Sosial dan Youtube KKP yaa 😉

#PanganBiru #25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #EkonomiBiru #MenteriKKP #KKPGOID #SaktiWahyuTrenggono #BINSKarawang #NilaSalinUntukMBG #PrabowoTrenggono 
#MakanBergiziGratis
@kkpgoid @djpt_kkp @trian_yunanda"
False,"#sobatbahari Pada Selasa 7 Oktober 2025,Siswa Kelas XI NKPI melaksanakan Praktik Diatas Kapal lho,ikutin keseruannya

@bppsdm_supm_tegal 

#panganbiru #25TahunKKP #sailbeyondwithblueeconomy #2024kkpbeyond #ekonomibiru #mentrikkp #kkpgoid #saktiwahyutrenggono #paknyoman #bppsdmkp #kkpbeyond #infinity #sdmunggul #sdmkp #penyuluhperikanan #penyuluhkp #voga #vacationgoesaction #pendidikankp"
False,"Cirebon bergerak🤩 #SahabatBahari, menuju Bulan Bhakti Kementerian Kelautan dan Perikanan ke 26, KKP mempercepat pembangunan Kampung Nelayan Merah Putih, melalui peninjauan lokasi di Desa Gebang Mekar, Cirebon Jawa Barat. Ketua Tim Pelaksana Pembangunan KNMP, Trian Yunanda, bersama Inspektur II KKP, tim perencanaan, dan jajaran pemerintah daerah meninjau calon lokasi pembangunan. Kegiatan ini memastikan tahap awal atau MC-0 berjalan sesuai rencana dengan kontrak yang telah disepakati. KNMP hadir tidak hanya dengan infrastruktur, tapi juga pemberdayaan: penguatan kelembagaan, pelatihan, dan pendampingan untuk meningkatkan kualitas hidup masyarakat nelayan. Kampung Nelayan Merah Putih  Berdayakan Pesisir untuk Indonesia Raya #knmp #KampungNelayanMerahPutih #PanganBiru #2025KKPRiseTogether    "
True,"🤝 Penandatanganan Perjanjian Kerja Sama
 Langkah nyata menuju laut Indonesia yang lebih sehat dan berkelanjutan 🌊

Sebagai bagian dari Simposium MPA & OECM Indonesia 2025, Direktur Jenderal Pengelolaan Kelautan dan Direktur Jenderal Penataan Ruang Laut secara resmi menjalin kerja sama dengan Yayasan WWF Indonesia.

Kolaborasi ini menjadi wujud komitmen bersama dalam memperkuat pengelolaan kawasan konservasi laut dan mendorong pengakuan terhadap inisiatif konservasi berbasis masyarakat melalui pendekatan OECM.

#MPAOECM2025 #EkonomiBiru #30x45 #TogetherPosibble"
True,"Salam Solutif! 
#2025KKPrisetogether #KKPGOID #DJPTBerdedikasi #DJPTDisiplin #DJPTPrestasi #PRIGISOLUTIF #ZIWBK #banggamelayanibangsa #panganbiru https://t.co/vcuod57Ucl"
False,"📌Adalah suatu HIL yang MUSTAHAL jika di era digital ini ada pejabat atau seorang PJ Gubernur belum tahu tentang adanya PIK2 di wilayah Pemerintahannya. Sedangkan jauh di luar Banten banyak netizen yang mengetahui adanya PIK2. 

#banten #psn #saiddidu #9naga #kkpgoid #prabowo #adilijokowi #adili #gibran #fufufafa #rafiahmad #kaesang #zulhas #airlanggahartarto #dito #fyp #fypシ #fypシ゚viral #viral #viralvideo #dianaputeripertiwi #mediadakwah2707 #aniesbaswedan #reels #reelsfypシ #reelsinstagram  #fypreels #fypviral  #vidioviral #fyp #pik2"
False,"Halo Stakeholder PPS Cilacap, Yuk Kepoin Aplikasi Laguna PPS Cilacap guna Pelaporan Usaha di PPS Cilacap.

#PanganBiru #2025KKPRiseTogether #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi #ppscmanteep https://t.co/E94BEi4D90"
False,"haloo #SahabatBahari berikut standar pelayanan kelompok rentan LPSPL Sorong tahun 2025 :)

#ZonaIntegritasWBKWBBM #PanganBiru #2025KKPRisetTogether  #EkonomiBiru #BerAkhlak #BijakMengelolaLaut #KKPGOID #SaktiWahyuTrenggono #DitjenPKRL #DJPKRL #TimurBersinar"
True,"PENINGKATAN KUALITAS PELAYANAN PUBLIK RAMAH KELOMPOK RENTAN BADAN MUTU KKP MAKASSAR BERSAMA BALLA' INKLUSI SULAWESI SELATAN

Dalam rangka meningkatkan kualitas pelayanan publik, Badan Mutu Kementerian Kelautan dan Perikanan (KKP) Makassar melaksanakan sosialisasi Pelayanan publik ramah kelompok rentan pada tanggal 8 Oktober 2025 bertempat di Ruang Rapat Badan Mutu KKP Makassar. 

Sosialisasi dilaksanakan secara interaktif dengan menghadirkan narasumber dari Balla’ Inklusi @balla_inklusi Sulawesi Selatan yang menjelaskan Etika Pelayanan pada Kelompok Rentan, Prinsip Kesetaraan dan Non-Diskriminasi serta Aksesibilitas untuk kemudahan informasi dan prosedur. Dalam kegiatan ini dilaksanakan juga penandatanganan perpanjangan perjanjian kerjasama dalam peningkatan kualitas pelayanan publik yang inklusif.

Perpanjangan Perjanjian Kerja Sama ditandatangani oleh Plt. Kepala Badan Mutu KKP Makassar, Sri Rahayu Setyaningsih dan Direktur Balla Inklusi, Abdul Rahman. Dalam pengantarnya Abdul Rahman merasa bangga dengan Badan Mutu KKP Makassar karena Badan Mutu KKP Makassar terus berkomitmen menyediakan layanan inklusi yang ramah kelompok rentan dan mendukung menuju Indonesia Inklusif 2030.

Semoga dengan penandatanganan Perjanjian Kerja Sama ini diharapkan semua masyarakat dapat mengakses layanan publik tanpa diskriminasi, menciptakan keadilan sosial, dan meningkatkan partisipasi kelompok rentan dalam mendapatkan layanan terbaik dari pemerintah.

#2025KKPRiseTogether
#PanganBiru
#EkonomiBiruUntukIndonesiaEmas
#KKPGOID
#SaktiWahyuTrenggono
#EkonomiBiru
#BadanMutuKKP
#bppmhkpmakassarewako
#BergerakBerdampakBerkelanjutan
#BulanBaktiKelautandanPerikanan"
False,"Terima kasih untuk teman-teman Detikcom atas apresiasinya🙏

#KKPThrive #KKPGOID #MENTERIKKP #SAKTIWAHYUTRENGGONO #ekonomibiru"
