"is_spam","post_text","comment_text"
False,"#mbg #fyp ",NULL
True,"✈️ Chaos across European airports after a massive cyberattack hit websites &amp; flight info displays. Thousands face delays — travelers urged to check with airlines directly.
#CyberAttack #AirportSecurity #TravelAlert #VePulse #FeelthePulse #StayAhead https://t.co/FWUWziyQPj",NULL
True,"Istilah nama Makan Bergizi Gratis sangat manipulatif, Menu yang disajikan tidak bergizi. https://t.co/OpmCwaQ5i0",NULL
True,"3000 porsi dalam 6 jamm 🔥🔥#makanbergizigratis #bgn #sppgairmesubangkabelitung💃 ",NULL
False,"@S0ngLala lebih butuh 1 rumah 1 gyj dibanding mbg",NULL
True,"Program makan bergizi gratis terus menjadi perhatian publik. Badan Gizi Nasional menegaskan, transparansi merupakan prinsip pokok dalam pelaksanaan program yang bertujuan meningkatkan gizi anak bangsa. Sejak digulirkan, program makan bergizi gratis telah menjangkau jutaan siswa di berbagai daerah. Badan Gizi Nasional menyebut setiap langkah program dilakukan secara terbuka, mulai dari data distribusi hingga penanganan laporan. Program ini dipandang strategis untuk menekan angka stunting dan memperkuat daya saing sumber daya manusia Indonesia ke depan. BGN juga berkolaborasi dengan sekolah, orang tua, dan masyarakat untuk memastikan setiap masukan dapat menjadi bahan evaluasi. Komitmen ini dianggap penting untuk membangun kepercayaan dan menjamin manfaat program terus terasa. Selain itu, BGN menggandeng mitra untuk memperkuat penggunaan bahan segar dan mengurangi makanan olahan. Langkah ini dipadukan dengan edukasi kepada sekolah dan orang tua mengenai pentingnya gizi seimbang. Dengan prinsip transparansi, BGN ingin menunjukkan bahwa program makan bergizi gratis bukan sekadar bantuan makan, melainkan investasi besar bagi masa depan generasi Indonesia. Caption | Admin: Raihana #BadanGiziNasional #MakanBergiziGratis #GiziAnak #Stunting #GarudaTV",NULL
True,"Reformasi porli#reformasipolri #indonesia🇮🇩 #fypppppppppppppppppppppp ",NULL
True,"pemerintah tegaskan mbg akan di awasi dengan ketat mulai dari produksi sampai distribusi ke sekolah, demi suksesnya program makan bergizi gratis ini
#KomitmenPemerintahJagaMBG
https://t.co/6s0FaukDFQ",NULL
True,"Anak sehat, bangsa kuat! Mari dukung Program Makan Bergizi Gratis demi tumbuh kembang generasi yang cerdas, sehat, dan berdaya saing.
#MakanBergiziGratis
#GenerasiSehatCerdas
#BangsaKuat https://t.co/zX4bb8LsGR",NULL
True,"KARTU identitas liputan reporter Istana milik seorang reporter CNN Indonesia dicabut karena bertanya kepada Presiden Prabowo Subianto soal masalah dalam program makan bergizi gratis (MBG). https://t.co/RiI8RPoHyS",NULL
False,"@__AnakKolong MBG ditangan militer keracunan di mana-mana",NULL
True,"@drama_maya8 @NenkMonica 10.000 siswa keracunan MBG dan cuma di Indonesia aja yg sepertinya bukan masalah besar jadinya gak distop untuk dievaluasi total.",NULL
False,"BLAK BLAK AN BUKA KEBOBROKAN POLRI, MAHFUD MD MASUK TIM REFORMASI KEPOLISIAN #polri #reformasi #mahfudmd #polisi #rdp ",NULL
True,"Addressing Growing Rate Of Cyber Attacks In Banking Industry 

https://t.co/4mywyBoK1C 

#Banking #business #Cyberattack #communication #MobileSecurity #Finance https://t.co/I7BF92w1Q9",NULL
True,"Program Makan Bergizi Gratis (MBG) Bukan Sekedar Bantuan, Tapi Investasi Jangka Untuk Membentuk Generasi Unggul Yang Sehat, Cerdas, dan Berdaya Saing Tinggi.

#MBG #fyp https://t.co/9QqZesrfnG",NULL
True,"Program Makan Bergizi Gratis (MBG) Bukan Sekedar Bantuan, Tapi Investasi Jangka Untuk Membentuk Generasi Unggul Yang Sehat, Cerdas, dan Berdaya Saing Tinggi.

#MBG #fyp https://t.co/hOZtFYXUoO",NULL
True,"Alasan Kapolri Pilih Chryshnanda Jadi Ketua Tim Transformasi Reformasi Polri: Pergaulan Beliau Bagus
 
https://t.co/gsU8dUotUK lewat @tribunnews",NULL
True,"Distribusi #MBG makin diperkuat ✅
Higienis, tepat sasaran, konsisten hingga daerah terpencil.
#KomitmenPemerintahJagaMBG
🔗 https://t.co/qxmE86xpji",NULL
True,"Menteri Keuangan Purbaya Yudhi Sadewa menegaskan tidak segan memangkas anggaran Badan Gizi Nasional (BGN) jika realisasi penyerapan tidak berjalan optimal. Permintaan tambahan anggaran sebesar Rp 28 triliun dari BGN dinilai masih memungkinkan, asalkan penggunaan anggaran berjalan efektif. “Kalau betul bisa nyerap, ya kita tambah. Kalau nggak, ya kita potong,” ujar Purbaya di Kantor BGN, Jakarta, Jumat (26/9).

Kepala BGN, Dadan Hindayana, menyatakan optimis mampu menyerap tambahan anggaran tersebut. Ia menjelaskan, program Makan Bergizi Gratis (MBG) yang menjadi prioritas Presiden Prabowo, awalnya telah dijatahkan Rp 71 triliun dalam APBN 2025. Dengan tambahan Rp 28 triliun, total target anggaran yang dikelola BGN mencapai Rp 99 triliun.

Namun hingga 26 September, serapan anggaran MBG baru mencapai Rp 19,3 triliun atau sekitar 27 persen dari pagu awal. Dadan mengakui anggaran Rp 71 triliun kemungkinan tidak terserap seluruhnya, tetapi ia memastikan tambahan Rp 28 triliun dari Kemenkeu akan terealisasi.

📸: Dok. kumparan/Najma Ramadhanya. 

Follow WhatsApp Channel kumparan untuk dapat Informasi terpercaya dikirim langsung ke WhatsApp kamu. Ketik kum.pr/WAchannel di browser kamu sekarang, agar bisa share informasi tanpa ragu. 

#bisnisupdate #update #bisnis #vidol #mbg #bgn #anggaran #prabowo #purbaya #apbn2025 #politik #info #infoterkini #berita #beritaterkini #bicarafaktalewatberita #kumparan",NULL
False,"A statement on the news about all citizens being required to have an electronic ID card, immediately followed by a story about a huge data breach of children’s personal information after a cyber attack… I feel like we’re living in a parody",NULL
True,"Makan Gizi Gratis (MBG) di SLBN 1 sangir Solok Selatan
#makangizigratis #makanbergizigratis",NULL
False,"Presiden Prabowo setujui pembentukan Tim Reformasi Kepolisian.",NULL
False,"Menu MBG hari ini SD cikarang,
Lumayan menghemat jajan si anak.
#bekasi
#MBG",NULL
False,"Hentikanlah program MBG ini,, unfaedah banyak yang keracunan... Anggarannya bisa dialihkan untuk program pendidikan yang lebih baik lagi.

@prabowo #OrdeOmonOmon",NULL
True,"How attackers hacked into Collins Aerospace and eventually caused huge disruptions 👇

https://t.co/RlEXH4sfG7",NULL
False,"YUSRIL UNGKAP MANTAN KETUA MK JIMLY ASSHIDDIQIE AKAN MASUK TIM REFORMASI POLRI PRABOWO

Menteri Koordinator Bidang Hukum, HAM, Imigrasi, dan Pemasyarakatan (Menko Kumham Imipas), Yusril Ihza Mahendra, mengungkapkan bahwa ada sejumlah nama yang sudah digadang-gadang akan masuk tim Reformasi Polri yang dibentuk Presiden Prabowo Subianto. Nama-nama itu di antaranya mantan Ketua Mahkamah Konstitusi (MK) Jimly Asshiddiqie dan mantan Menteri Koordinator Bidang Politik, Hukum, dan Keamanan (Menko Polhukam) Mahfud MD. Yusril menjelaskan bahwa selain nama-nama tersebut, ia akan masuk dalam Komite Reformasi Polri yang akan dibentuk Prabowo ada pertengahan Oktober mendatang.

Baca lainnya di forumkeadilan.com

#yusrilihzamahendra #jimlyasshiddiqie #mahfudmd #timreformasipolri #prabowosubianto #reformasipolri #politikindonesia #beritaterkini #forumkeadilan #updateindonesia",NULL
True,"pengawasan pemerintah melalui badan gizi nasional yakin banget pasti masalah mbg ini segera beres dan bisa aman di nikmatin anak anak sekolah ke depannya
#KomitmenPemerintahJagaMBG
https://t.co/jKAlRU2IDs",NULL
False,"LOL program makan bergizi gratis tp scan wajah siswa. Fungsi apa cb. Tulul",NULL
True,"Program Makan Bergizi Gratis akan membawa generasi kuat di masa depan
#JabarButuhMBG
#MBG
#makanbergizigratis https://t.co/mBamtfG2Nc",NULL
False,"@OposisiCerdas Nyawa dan masa depan rakyat g penting, yg penting MBG jalan terus",NULL
True,"*Kapolda Sulsel Buka Pembekalan dan Pelatihan Keterampilan Bagi Pegawai Negeri pada Polri Menjelang Pensiun* https://t.co/64P1Xa2JQm",NULL
True,"Program Makan Bergizi Gratis (MBG) Bukan Sekedar Bantuan, Tapi Investasi Jangka Untuk Membentuk Generasi Unggul Yang Sehat, Cerdas, dan Berdaya Saing Tinggi.

#MBG #fyp https://t.co/5cuynVXv5C",NULL
True,"Ahli pangan Fakultas Teknologi Pertanian Universitas Jember Dr Nurhayati memaparkan kemungkinan penyebab keracunan makanan siap saji dalam Program Makan Bergizi Gratis di sejumlah daerah.

 https://t.co/0Bf2ju7lwr",NULL
True,"#CapCut#fedexflight80#crashplane ",NULL
False,"Replying to @helvetica 📢 Sepele tapi Penting (SETTING)📢 Lagi rame banget di medsos orang pakai profil warna pink dan hijau. Tapi tau nggak sih arti dari “Brave Pink” dan “Hero Green” ini? 🤔 🌸 Brave Pink terinspirasi dari kerudung pink seorang ibu yang berani banget ikut aksi demo, jadi simbol keberanian & harapan. 🌿 Hero Green mewakili Affan Kurniawan, pengemudi ojol yang gugur saat aksi, jadi simbol perjuangan & pengorbanan. Secara psikologis, pink itu damai & optimis, sementara hijau melambangkan kehidupan & harapan. Jadi nggak heran kalau dua warna ini dipakai sebagai simbol perlawanan atas ketidakadilan ✊🔥 Sekilas sepele, tapi maknanya dalem banget kan? Yuk, simak info lengkapnya di Setting! #bravepink #herogreen #sepelettapipenting #fyp #settingberita ",NULL
True,"day 1 pakee pppink🩷🩷#pppink #pink🩷#follow#likes ",NULL
False,"kalo itu orang2 IFSR seenaknya make AI dan gak peduli sama hal sepenting proposal uji materiil landsan hukum buat proyek mereka sendiri, emang mereka peduli sama ribuan anak sekolah yang menderita gara2 keracunan MBG?",NULL
True,"Antisipasi Keracunan Massal, SMAN 5 Banjarmasin Minta Pihak Pengantar Cicipi MBG Lebih Dulu 
 
https://t.co/GuuIIBFCCh lewat @tribunnews",NULL
True,"বিশ্ব এভিয়েশন খাতে অ্যালার্মিং হয়ে দাঁড়িয়েছে লন্ডন হিথ্রো, ব্রাসেলস ও বার্লিন বিমানবন্দরে সাইবার হামলার ঘটনা। এই ঘটনার পর বাংলাদেশ বেসামরিক বিমান চলাচল কর্তৃপক্ষ নড়েচড়ে বসেছে। নিরাপত্তা শঙ্কার কারণে...

বিস্তারিত : somoynews.tv/news/2025-09-2…

#airports #Bangladesh #Cyberattack #somoytv",NULL
False,"MBG adalah langkah nyata membangun generasi sehat, cerdas dan kuat untuk masa depan Indonesia. #makanbergizigratis #nawacita #makanbergizi",NULL
True,"A DAY IN MY LIFE 😇                                                                #fyp #polri #polisiindonesia #polisimanado #シ゚viral #viralvideo #tiktok #sorotan #jangkauansemuaorang #pengikut #capcut #fyppppppppppppppppppppppp #sorotan ",NULL
True,"https://t.co/0mAAfKSiC5 #keracunan",NULL
True,"𝑱𝒊𝒌𝒂 𝑺𝑳𝑯𝑺 𝒔𝒖𝒅𝒂𝒉 𝑨𝒅𝒂, 𝒎𝒂𝒌𝒂 𝒑𝒆𝒓𝒌𝒆𝒕𝒂𝒕 𝒑𝒓𝒊𝒏𝒔𝒊𝒑 𝑫𝒂𝒔𝒂𝒓 𝑯𝒚𝒈𝒊𝒆𝒏𝒆 𝑺𝒂𝒏𝒊𝒕𝒂𝒔𝒊 𝑴𝒂𝒌𝒂𝒏𝒂𝒏, 𝒊𝒏𝒈𝒂𝒕 𝒋𝒊𝒌𝒂 𝒕𝒊𝒅𝒂𝒌 𝒅𝒂𝒏 𝒎𝒖𝒏𝒄𝒖𝒍 𝒌𝒂𝒔𝒖𝒔 𝒎𝒂𝒌𝒂 𝒂𝒌𝒂𝒏 𝒅𝒊𝒄𝒂𝒃𝒖𝒕 𝒌𝒆𝒎𝒃𝒂𝒍𝒊!!

@sorotan 
semua orang 
#MBG",NULL
True,"Menu MBG Hari Ini‼️
🗓️Senin, 15 September 2025
📍SPPG Katangka 1, Somba Opu, Gowa

Selamat menikmati 😋🫰🏼
•
•
•
#menumbg #makanbergizigratis #mbg #sppg #sppgsulsel #sppggowa #sppgsombaopu #generasiemas2025 #latepost",NULL
True,"Program Makan Bergizi Gratis (MBG) kembali diterpa masalah serius. Sebanyak 24 siswa dan satu guru dari SD Negeri 12 Benua Kayong, Kabupaten Ketapang, Kalimantan Barat, mengalami gejala keracunan setelah menyantap hidangan yang diduga berasal dari ikan hiu goreng.",NULL
True,"Tantangan Pemda bagaimana tetap lincah merespons kebutuhan lokal meski TKD disalurkan via MBG/Kopdes? #tkd #gasssnow https://t.co/7Uj0kelsCZ",NULL
False,"istana cabut kartu liputan wartawan CNN penyebabnya  di sinyalir karna tanya soal MBG. #mbg #kartu #liputan #dicabut #istana ",NULL
True,"#duet dengan @Im_dlý³¹⁰³ #rismonhasiholansianipar ",NULL
True,"POV""makanan MBG""#gwsmlovers👹 #pakeronmagelang #magelang24jam #foryoupage @GWSM Original Store @KUSUMAWARA OFFICIAL REAL💯 @SROTOP TV @Y2K CREW REAL 💯 ",NULL
True,"#KomitmenPemerintahJagaMBG dan memastikan MBG transparan dan tanpa celah penyimpangan
https://t.co/uRfR3IWpv3",NULL
True,"#ad sini aku back semua PP pink #onnsetiaphari #mots #PPpink #xyzbca ",NULL
False,"Kepala Badan Pengawas Obat dan Makanan (BPOM), Taruna Ikrar menegaskan pihaknya berkomitmen mengawal pelaksanaan program Makan Bergizi Gratis (MBG). Hal ini disampaikannya usai mengikuti Rapat Penanggulangan Kejadian Luar Biasa (KLB) pada program prioritas MBG, bersama sejumlah kementerian/lembaga di Kantor Kementerian Kesehatan, Minggu (28/9/2025).

Ikrar menyatakan, Presiden Prabowo Subianto membutuhkan solusi yang konkret atas pencegahan keracunan MBG. Dia menyatakan BPOM berkomitmen mengawal pelaksanaan program ini agar ke depannya dapat berjalan lebih baik dan memberikan manfaat untuk rakyat secara nyata.

https://www.inews.id/news/nasional/bpom-siap-kawal-keamanan-pangan-mbg-usai-marak-kasus-keracunan

#iNews #BPOM #MBG",NULL
True,"Panduan Cepat Membuat Foto Brave Pink dan Hero Green di HP

Lagi rame foto profil berwarna Brave Pink dan Hero Green di media sosial. Warna ini bukan sekadar estetik, tapi simbol solidaritas dalam gerakan Resistance Blue Brave Pink Hero Green yang muncul setelah viralnya 17+8 Tuntutan Warga. Untuk memudahkan orang ikut tren ini, developer Indonesia, Anang (@marjono_) bikin generator khusus yang bisa langsung dipakai tanpa ribet. Mau ikutan tren, ikuti langkah-langkahnya yuk Netz.

#BravePink #HeroGreen #ResistanceBlue #SolidaritasWarga #FotoProfilViral #TrenMediaSosial #AksiSolidaritas #IndonesiaBangkit #SuaraWarga #FotoProfilEstetik #PowertelId",NULL
True,"@ljh12080 @multibank_io 화이팅입니다  끝까지 가보자 @multibank_io $MBG",NULL
False,"BGN komitmen tingkatkan SOP program MBG. Mari kita selalu kawal Program MBG untuk Indonesia lebih baik @Forum_MBG
#MakanBergiziGratis 
#UMKMDukungMBG
#PenuhiGiziIndonesia
#MBGDorongEkonomi",NULL
True,"verifikasi ketat sppg dilakukan pemerintah dan badan gizi nasional agar mutu mbg terjamin dan aman di konsumsi 
#KomitmenPemerintahJagaMBG
https://t.co/dt33lA5G21",NULL
True,"Presiden Prabowo bentuk Tim Reformasi Polri! 🚨 Simak tanggapan dari para pakar di Indonesia Lawyers Club!  #PrabowoSubianto #ReformasiPolri #ILC #PolitikIndonesia #BeritaTerkini",NULL
True,"who would've thought na makaka collab ko ang deli kahit mag 2 months palang ako bilang affiliate🥹😭💞. this is your sign to post that video! #deli #fyp #affiliate #contentcreatorinsights #foryoupage ",NULL
True,"Pemerintah berkomitmen penuh menjaga Program MBG, 
mulai dari standar gizi seimbang, distribusi yang tepat sasaran, higienis, hingga pemberdayaan petani &amp; UMKM lokal

#KomitmenPemerintahJagaMBG #DukungMBG #MakanBergiziGratis #SehatUntukMasaDepan https://t.co/NNYDbnWI7O",NULL
True,"#Promedia #KomisiReformasiKepolisian #KapolriListyoSigitPrabowo #AhmadDofiri #PresidenPrabowoSubianto",NULL
True,"Celebrating 20 years of Curvy!
Curvy sets new standards in interior design with 15 plastic colours made from 100% recycled materials. Make an impact with colour ánd circularity!

#curvy #sigurdrothe #chair #colours #newcolours #circularcolours #circularcolors #colourrevolution #colorrevolution #contractfurniture #casalafurniture #casala",NULL
False,"@abu_waras @TommyXMKP888 Pernyataan Yg Sangat Tolol Dari Seorg @ListyoSigitP 
Menjadi Seorang Pejabat RI Negeri Ini Seolah Hanya Berdasarkan Kemauan Segelintir Teman Dekat!
Anda Memimpin Sebuah Lembaga Yg Namanya Kepolisian RI &amp; Itu Harus Atas Usul Presiden Dan Di Setujui Oleh Rakyat yg diwakili @DPR_RI https://t.co/ZPHZpA1JPB",NULL
False,"PENGENTASAN PENGANGGURAN DENGAN PROGRAM MBG?  #prabowo #badangizinasional #mbg #makanbergizigratis #lanjutkanmbg ",NULL
True,"Presiden Prabowo: Program MBG Wajib Jalan, Banyak Anak Masih Makan Nasi dengan Garam https://t.co/XRxa1gkLsx",NULL
True,"Presiden Prabowo Perintahkan Pasang CCTV di Dapur MBG demi Keamanan dan Kualitas Makanan https://t.co/DLriz3u72N",NULL
True,"Iran’s intelligence secures millions of pages on Israel’s nuclear program

#IranIntelligence #Iran #NuclearProgram #CyberAttack #Hacking",NULL
False,"POV: Ahli Gizi jadi garda terdepan setiap menu 🔥👑#mbg #bgn #fyp #ahligizi #viral ",NULL
True,"Ayam goreng tepung MBG bikin topik panjang, di daerah lain jadi bahan cerita menu apa ya? #mbg #gasssnow https://t.co/7IQVK0JG42",NULL
False,"Subsidi Bersasar: Bukti Reformasi Ekonomi Kerajaan Perpaduan Kerajaan Perpaduan pimpinan Perdana Menteri Dato’ Seri Anwar Ibrahim menjadikan subsidi bersasar sebagai tonggak utama reformasi ekonomi negara. Langkah ini menamatkan amalan subsidi pukal yang selama ini membebankan fiskal, tidak tepat sasaran, dan sering disalahgunakan oleh pihak tidak berhak. Pelaksanaan subsidi bersasar membuktikan Anwar Ibrahim bukan sekadar berucap tentang reformasi, tetapi melaksanakannya dengan pendekatan berstruktur, berfasa, dan berpandukan data supaya kesan kepada rakyat diminimumkan. Sesuatu yang gagal direalisasikan oleh Perdana Menteri sebelum ini, kini dilaksanakan demi masa depan ekonomi negara yang lebih mampan.",NULL
False,"Sekjen KPA: kalau terjadi konflik agraria atau protes masyarakat di lapangan, menterinya yang harus turun. Bukan menurunkan aparat TNI-Polri.
.
#tanahuntukrakyat
#reformasipolri
#resetketimpanganagraria
#haritaninasional https://t.co/pV6m2GmUn4",NULL
True,"🎉 Good news --&gt; The UK's National Crime Agency made an arrest on September 24.

🔗 Key reference -&gt; https://t.co/4bb0tY6JJG

What's your organization's plan for modernizing legacy systems? 

What are your key lessons from the Collins incident?",NULL
False,"@detikcom denger beberapa cerita kalau kebersihan dapur emang kurang, malah ada yg ga punya IPAL",NULL
False,"Waduh…! 
Apa gak sebaiknya Presiden segera mengganti Kapolri, dan mempercepat kerja Tim Reformasi Polri Bentukan Presiden…",NULL
True,"🇧🇪 Brüksel Havalimanı, siber saldırı sonrası havayollarına Pazartesi uçuşlarının yarısını iptal etme çağrısı yaptı.

⭕️Saldırı Collins Aerospace yazılımını etkiledi, check-in ve bagaj işlemleri aksadı.

➖️Kaynak: Euronews https://t.co/0PKN5oDGfm",NULL
False,"#ReformasiPolri #MahfudMD #PrabowoSubianto  Mahfud MD Setuju Bantu Presiden Prabowo Reformasi Polri  Mantan Menteri Koordinator Bidang Politik, Hukum dan Keamanan (Menko Polhukam), Mahfud MD mengungkapkan sempat ditemui Sekretaris Kabinet (Seskab) Letkol Teddy Indra Wijaya. https://t.co/D9VY6CRfcG",NULL
False,"@saiful_mujani Harusnya ada Gubernur yang berani bersikap #TolakMBG seperti @KangDedyMulyadi , krn #MBG menjadi #MakanBeracunGratis ! @prabowo  @Gerindra  tidak Tau dibuat ABS GankSolo , hanya omon2  terus sampai ada korban yg meninggal @grok , jika dilanjut keracunan akan berlanjut kematian",NULL
True,"Sebuah potongan tayangan tvOne menampilkan Wakil Kepala Badan Gizi Nasional sekaligus ahli gizi, Nanik S. Deyang, yang tengah memberikan pandangan dalam sebuah diskusi politik. Cuplikan itu kemudian menyebar luas di media sosial dan memicu beragam reaksi dari masyarakat. Sebagian warganet mengaku sedih mendengar pernyataan tersebut, karena menyinggung bagaimana masyarakat bisa terdampak oleh program pak prabowo Hal ini sekaligus mengingatkan bahwa dalam setiap perbedaan pandangan, rakyat seharusnya tetap menjadi pihak yang dilindungi. Masyarakat pun diimbau untuk menyikapi isu ini secara bijak, menjaga persatuan, dan mengutamakan sumber informasi resmi agar tidak mudah terprovokasi. 🔗 Sumber: Cuplikan siaran tvOne yang beredar di media sosial. #AhliGizi #berita #beritaviral  #BeritaTerkini #infoterkini ",NULL
True,"follow donk #mbg #MBG #fyppppppppppppppppppppppp #viral #viraltiktok ",NULL
True,"@giakhav Sorry, a Cyber Attack has taken down the whole internet!",NULL
True,"Man arrested in connection with cyber-attack on airports https://t.co/PlhrLVykng #technology",NULL
False,"Pihak Biro Pers, Media, dan Informasi (BPMI) Sekretariat Presiden mencabut kartu identitas Pers Istana milik jurnalis CNN Indonesia Diana Valencia pada Sabtu (27/9). Pemimpin Redaksi CNN Indonesia, Titin Rosmasari mengonfirmasi seorang staf BPMI Sekretariat Presiden mengambil langsung kartu identitas Pers Istana Diana ke Kantor CNN Indonesia TV, Jalan Kapten P. Tendean, Jakarta, semalam. ""Benar telah terjadi pencabutan ID Pers Istana atas nama Diana Valencia. 27 September 2025. Tepatnya pukul 19.15 Seorang petugas BPMI mengambil ID Pers Diana di kantor CNN Indonesia,"" kata Titin dalam keterangan tertulis, Minggu (28/9). Titin mengatakan terkejut dan mempertanyakan dasar atau alasan pencabutan ID Pers tersebut. ⁠CNN Indonesia telah mengajukan surat resmi ke BPMI dan Mensesneg untuk mempertanyakan tindakan tersebut. Menurut Titin, pertanyaan jurnalis CNN Indonesia Diana Valencia ke Presiden Prabowo adalah kontekstual dan sangat penting yang menjadi perhatian publik Indonesia belakang ini, yaitu isu terkait program Makan Bergizi Gratis (MBG). artikel cnnindonesia.com #infodepok ",NULL
False,"@tempodotco Cuma tanya doang kartu liputan dicabut.

Ada apa dgn mbg?...",NULL
False,"Pola penyediaan MBG harus meniru sekolah ini sih. Dimasak di kantin sekolah, diawasi, dan dijamin keamanannya. Proud of you Bu Yekti. https://t.co/PNu2AaJaYm",NULL
True,"@negativisme Ia mengakui bahwa ide memberi uang tunai tidaklah salah, namun program MBG di sekolah sudah melewati proses kajian panjang bersama Badan Gizi Nasional (BGN)

#LanjutkanMBG",NULL
True,"It then circled back round a second time. I checked flight scanner and there were no flights over my town at that time 🥲 #fyp #whatisthis #ufo #plane ",NULL
False,"Dengan dibentuknya tim pengawas khusu BGN akan menjamin program MBG berjalan dengan aman. 
#makanbergizigratis #MBG #pengawasanBGN #indonesiaemas #dukungmbg @gurugembul",NULL
True,"Senin, 06 Oktober 2025 SPPG Darul Fattah Negara Ratu yang berada di Desa Negara Ratu Kecamatan Sungkai Utara Kabupaten Lampung Utara melaksanakan Launching & Pendistribusian Makan Bergizi Gratis perdana pada 5 sekolah penerima Manfaat mulai dari TK, SD, SMP dan SMA yang berjumlah 1514 Penerima Manfaat. #prabowo #badangizinasional #makanbergizigratis #sppgnegararatu #menujuindonesiaemas2045 ",NULL
False,"""Kemarin Bapak Presiden sudah memberikan petunjuk untuk peningkatan kualitas pelaksanaan Makan Bergizi Gratis.",NULL
True,"☁️ The cloud makes life easier, from saving files to running entire businesses. But behind the convenience, there are hidden risks many people ignore.

Data breaches, misconfigured access, and malware attacks can all turn your cloud into a hacker’s playground. At Sawah Cyber Security, we believe prevention is better than damage control. That’s why our Beginner’s Guide to Cloud Computing helps you:
✅ Understand how the cloud works
✅ Identify common vulnerabilities
✅ Learn how to secure your data effectively

🚀 Protect your files, your business, and your reputation.
Explore our Beginner’s Guide to Cloud Computing and learn how to safeguard your business before it’s too late: http://bit.ly/3KiXK6Z

#cloudsafety #cyber #cybersecurity #cybersecuritytips #sawahcybersecurity #digital #cyberweek #cybersecurityawarenessmonth #cybersecurity #cyberindonesia #indonesiacyber #indosecurity #indonesiacerah #cyberattack #cybersecurity #digitalsafety #staysafeonline #cybersecurityindonesia #sawahcybersecurity",NULL
False,"DPR Bantah Tim Reformasi Kapolri Saingi Komite Reformasi Prabowo Kapolri Jenderal Listyo Sigit membentuk Tim Transformasi Reformasi Polri secara internal bersamaan dengan pembentukan Komite Reformasi Polri oleh Presiden Prabowo Subianto. DPR membantah anggapan bahwa langkah Kapolri tersebut menandingi komite bentukan presiden. Bantahan ini disampaikan Wakil Ketua DPR Sufmi Dasco Ahmad di Gedung DPR pada Kamis (25/9). Dasco menjelaskan tim bentukan Kapolri bersifat internal dan berfungsi sebagai persiapan. Tugasnya antara lain melakukan pendataan serta pembagian ke beberapa kelompok untuk memperkuat kinerja organisasi. Menurutnya, tim ini justru akan membantu Komite Reformasi Polri agar program pembenahan kepolisian berjalan lebih efektif. Ia juga menegaskan tidak ada pertentangan antara tim Kapolri dan komite bentukan presiden, bahkan keduanya dinilai saling melengkapi. Dasco memastikan DPR tidak memiliki perwakilan dalam Komite Reformasi Polri karena sepenuhnya berada di ranah eksekutif, namun DPR tetap menjalankan fungsi pengawasan agar hasilnya sesuai harapan masyarakat.",NULL
True,"MBGは全国の生徒に栄養ある食事を無償提供する目的で導入されたが、急ピッチで設置された「MBG食堂」で食品管理や衛生基準の不備が露呈。有志団体JPPIは全てのMBG調理場の即時停止と徹底的な監査を求め、再発防止策の策定を訴えている。",NULL
True,"Presiden Prabowo Subianto mengambil langkah cepat menyusul insiden keracunan massal yang menimpa peserta program Makan Bergizi Gratis (MBG) di berbagai daerah.

https://t.co/EZMKXKC3lD",NULL
False,"Polri Reformasi Lebih Baik",NULL
True,"#beritalokal #suararakyat #alman ",NULL
False,"yang lain minggir dulu #fyp #mbg #diva #makanbergizigratis ",NULL
False,"#ReformasiPolri 
Sampai 2 (dua) tim yang dibentuk, seakan ingin bersaing siapa yg cepat, Semoga saja hasilnya seperti apa yang diharapkan oleh kebanyakan masyarakat. Kalau tidak sungguh sangat rugi Negara ini dikelola dengan gaya Pemborosan yg tidak bermanfaat!",NULL
False,"@WilliamJHague Piss off! The public are against this dystopian scheme and will it be wide open to cyber attack! Why don’t you morons listen to the public for once instead deciding what’s best for us….against our wishes!",NULL
True,"@BosRQ_ Bener, harapan kita semua tentu komitmen pemerintah dalam memperbaiki kualitas program makan bergizi gratis selalu terjaga dan semakin membaik 
#KomitmenPemerintahJagaMBG",NULL
False,"DAWGGG!!! AK TERCIPTA FOR #BRAVEPINK  AND #HEROGREEN https://t.co/X5Rwcu6oJz",NULL
True,"Mendengar Suara Anak dalam penyelenggaraan MBG merupakan salah satu prinsip perlindungan anak yg mesti dilakukan setiap saat.
https://t.co/4KSFECKCU2",NULL
True,"Polri Reformasi Lebih Baik https://t.co/ezMcVdKskc",NULL
